model;year;mileage;engine_type;price;gearbox;brand
Peugeot Partner;2019;110 766 km;Diesel;13 266 €;Manuelle;FOURGON STANDARD 650 KG BLUEHDI 75 BVM5 PREMIUM
Citroën C5 Aircross;2023;5 355 km;Essence;33 224 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;21 924 km;Essence;30 700 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Citroën C5 Aircross;2023;3 276 km;Essence;33 287 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 408;2023;3 388 km;Essence;33 250 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;6 175 km;Essence;33 192 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 3008;2023;9 228 km;Essence;33 212 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
Peugeot 408;2023;5 km;Hybride rechargeable;43 500 €;Automatique;PHEV 225 e-EAT8 Allure Pack
Citroën C5 Aircross;2023;6 951 km;Essence;33 547 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;5 189 km;Essence;33 366 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 9;2023;6 502 km;Hybride rechargeable;60 050 €;Automatique;9 HYBRIDE E-TENSE 250 RIVOLI +
Citroën C5 Aircross;2023;5 138 km;Essence;33 224 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C4;2023;10 333 km;Essence;26 858 €;Manuelle;PureTech 130 S&S BVM6 Shine
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Diesel;39 258 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 3;2023;2 726 km;Essence;33 350 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
Citroën C5 Aircross;2023;4 017 km;Essence;35 229 €;Automatique;PureTech 130 S&S EAT8 Shine Pack
DS 4;2022;22 810 km;Essence;34 450 €;Automatique;PureTech 130 EAT8 Rivoli
Peugeot Partner;2019;87 188 km;Diesel;14 553 €;Manuelle;FOURGON STANDARD 650 KG BLUEHDI 75 BVM5 PREMIUM
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
Peugeot 5008;2023;7 276 km;Essence;36 000 €;Automatique;PureTech 130ch S&S EAT8 Allure Pack
Peugeot Partner;2019;70 966 km;Diesel;14 994 €;Manuelle;FOURGON STANDARD 650 KG BLUEHDI 75 BVM5 PREMIUM
Citroën C5 X;2023;4 306 km;Hybride rechargeable;41 931 €;Automatique;Hybride Rechargeable 225 S&S e-EAT8 Shine Pack
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;2 038 km;Diesel;37 700 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 3;2023;4 727 km;Diesel;33 990 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 3;2023;18 030 km;Essence;30 691 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Opel Crossland;2022;16 158 km;Diesel;22 090 €;Manuelle;1.5 D 110 ch BVM6 GS Line
Peugeot 208;2022;11 034 km;Essence;21 650 €;Manuelle;PureTech 100 S&S BVM6 GT Pack
DS 9;2023;18 034 km;Essence;50 592 €;Automatique;9 PureTech 225 EAT8 Rivoli +
Peugeot 3008;2023;15 721 km;Diesel;37 500 €;Automatique;BlueHDi 130ch S&S EAT8 GT
Citroën Jumpy;2019;169 991 km;Diesel;16 627 €;Manuelle;CAB APPROFONDIE XL BLUEHDI 120 BVM6 CLUB 340 NM
Citroën Berlingo;2020;123 470 km;Diesel;16 562 €;Automatique;VAN M 650 BLUEHDI 130 S&S EAT8 DRIVER
Peugeot 2008;2023;15 881 km;Essence;27 350 €;Automatique;PureTech 130 S&S EAT8 Allure
Peugeot 308;2023;5 km;Essence;30 900 €;Automatique;SW PureTech 130ch S&S EAT8 Allure Pack
Peugeot 2008;2021;20 043 km;Essence;19 934 €;Manuelle;PureTech 100 S&S BVM6 Style
Citroën C5 Aircross;2023;4 707 km;Essence;33 223 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 508;2023;5 km;Essence;37 977 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
Peugeot 508;2023;5 km;Hybride rechargeable;53 350 €;Automatique;SW Hybrid 225 e-EAT8 GT
Citroën C4;2016;67 210 km;Essence;16 990 €;Automatique;Picasso THP 165 S&S Exclusive EAT6
Citroën C3 Aircross;2019;43 182 km;Diesel;16 490 €;Manuelle;BlueHDi 100 S&S BVM6 Shine
DS 4;2023;7 242 km;Diesel;36 600 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;8 107 km;Essence;28 988 €;Automatique;PureTech 130 S&S EAT8 Feel Pack
DS 4;2023;9 337 km;Diesel;36 630 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 5008;2023;1 188 km;Diesel;38 250 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën Berlingo;2018;120 374 km;Diesel;11 350 €;Manuelle;M BLUEHDI 100 CLUB
Citroën C4;2022;9 558 km;Essence;23 000 €;Manuelle;PureTech 130 S&S BVM6 C-Series
Citroën C5 X;2023;6 790 km;Essence;34 120 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 X;2022;17 200 km;Essence;35 850 €;Automatique;PureTech 180 S&S EAT8 Shine Pack
DS 3;2023;4 521 km;Diesel;35 500 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 3;2022;1 132 km;Electrique;38 550 €;Automatique;E-Tense Rivoli
Peugeot 3008;2023;21 572 km;Essence;29 322 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
DS 4;2023;4 064 km;Diesel;37 350 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 5008;2023;5 441 km;Diesel;38 416 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 3008;2023;2 464 km;Essence;36 385 €;Manuelle;Puretech 130ch S&S BVM6 GT
DS 3;2023;3 235 km;Essence;33 250 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Peugeot 3008;2023;6 799 km;Essence;33 274 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
Peugeot 3008;2023;5 999 km;Essence;31 085 €;Automatique;Puretech 130ch S&S EAT8 Active Pack
Peugeot 508;2023;10 994 km;Essence;40 025 €;Automatique;SW PureTech 130 ch S&S EAT8 GT Pack
Peugeot 3008;2023;13 414 km;Diesel;34 345 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;7 402 km;Essence;33 191 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2022;1 365 km;Electrique;43 550 €;Automatique;E-Tense Opera
Citroën C5 Aircross;2023;7 668 km;Essence;33 334 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;11 010 km;Essence;32 900 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;2 835 km;Essence;33 429 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 4;2023;2 286 km;Diesel;37 050 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C4 X;2023;2 229 km;Essence;27 900 €;Automatique;PureTech 130 S&S EAT8 Feel Pack
Peugeot 3008;2023;22 073 km;Essence;29 266 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Citroën C5 Aircross;2023;5 749 km;Essence;33 498 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;7 998 km;Essence;33 484 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;5 637 km;Essence;32 971 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 4;2023;3 851 km;Diesel;37 400 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;7 312 km;Essence;33 191 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 3008;2023;13 905 km;Diesel;34 496 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;3 381 km;Essence;33 287 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 3008;2023;11 647 km;Diesel;34 674 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;5 492 km;Essence;33 349 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;6 968 km;Diesel;33 700 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 7;2023;3 829 km;Hybride rechargeable;55 700 €;Automatique;CROSSBACK Hybride Rechargeable E-Tense 225 EAT8 Performance
Peugeot 3008;2023;8 289 km;Essence;33 695 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;3 697 km;Essence;33 611 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 5008;2023;3 981 km;Diesel;38 800 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
DS 3;2022;18 486 km;Essence;30 936 €;Automatique;Crossback PureTech 155 EAT8 Performance Line+
DS 4;2023;2 020 km;Essence;43 456 €;Automatique;PureTech 130 EAT8 Opera
Citroën C5 Aircross;2023;22 054 km;Diesel;33 401 €;Automatique;BlueHDi 130 S&S EAT8 SHINE
DS 4;2023;3 530 km;Hybride rechargeable;47 600 €;Automatique;Hybride E-Tense 225 EAT8 Rivoli
Citroën C4 X;2023;2 686 km;Essence;29 400 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;4 896 km;Essence;33 366 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;5 952 km;Diesel;34 900 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;7 299 km;Essence;33 192 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;6 914 km;Essence;33 011 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;6 647 km;Diesel;33 600 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 308;2020;122 706 km;Diesel;11 900 €;Manuelle;BLUEHDI 130 S&S BVM6 PREMIUM
Peugeot 408;2023;8 929 km;Essence;33 750 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
DS 3;2023;5 185 km;Diesel;33 900 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;5 km;Essence;34 596 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 508;2023;4 508 km;Hybride rechargeable;48 950 €;Automatique;Hybrid 225 e-EAT8 Allure
DS 7;2023;3 052 km;Hybride rechargeable;54 500 €;Automatique;CROSSBACK Hybride Rechargeable E-Tense 225 EAT8 Performance
Citroën C5 Aircross;2023;5 km;Essence;32 100 €;Automatique;PureTech 130 S&S EAT8 C-Series
DS 3;2023;5 965 km;Essence;33 200 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Opel Crossland;2023;4 km;Essence;24 509 €;Manuelle;1.2 Turbo 110 ch BVM6 GS
Peugeot 5008;2023;5 km;Essence;33 850 €;Manuelle;PureTech 130ch S&S BVM6 Active Pack
Citroën C5 Aircross;2023;5 km;Essence;33 700 €;Automatique;PureTech 130 S&S EAT8 C-Series
Peugeot 5008;2023;5 km;Essence;33 750 €;Manuelle;PureTech 130ch S&S BVM6 Active Pack
Peugeot 208;2020;44 853 km;Essence;17 989 €;Automatique;PureTech 100 S&S EAT8 Allure Business
DS 3;2023;1 km;Essence;34 600 €;Automatique;PureTech 130 EAT8 Performance Line
Peugeot 208;2020;15 497 km;Essence;14 789 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 208;2021;18 015 km;Essence;14 989 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 5008;2023;5 km;Essence;33 950 €;Manuelle;PureTech 130ch S&S BVM6 Active Pack
Peugeot 208;2021;21 863 km;Essence;14 989 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 208;2020;16 467 km;Essence;14 789 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 2008;2023;18 086 km;Essence;26 750 €;Automatique;PureTech 130 S&S EAT8 Allure
Peugeot 208;2020;23 238 km;Essence;14 589 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 208;2021;24 808 km;Essence;14 989 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 208;2021;50 090 km;Essence;14 489 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 208;2020;17 277 km;Essence;14 789 €;Manuelle;PureTech 75 S&S BVM5 Active Business
DS 9;2023;6 502 km;Hybride rechargeable;60 050 €;Automatique;9 HYBRIDE E-TENSE 250 RIVOLI +
Citroën C5 Aircross;2023;10 219 km;Essence;33 144 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 408;2023;4 154 km;Essence;33 000 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
DS 3;2023;4 295 km;Essence;33 800 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
DS 3;2023;2 726 km;Essence;33 350 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
DS 3;2023;5 752 km;Diesel;34 900 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;8 274 km;Essence;29 008 €;Automatique;PureTech 130 S&S EAT8 Feel
DS 3;2023;3 683 km;Essence;34 350 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Peugeot 3008;2022;22 336 km;Essence;30 300 €;Manuelle;Puretech 130ch S&S BVM6 Roadtrip
Citroën C5 X;2023;4 306 km;Hybride rechargeable;41 931 €;Automatique;Hybride Rechargeable 225 S&S e-EAT8 Shine Pack
Peugeot 2008;2022;19 666 km;Essence;24 600 €;Automatique;PureTech 130 S&S EAT8 ALLURE PACK
Citroën C5 X;2023;2 647 km;Essence;32 288 €;Automatique;PureTech 130 S&S EAT8 Feel Pack
Citroën C3;2021;25 787 km;Essence;13 990 €;Manuelle;PureTech 83 S&S BVM5 Feel Business
Citroën C3 Aircross;2021;30 246 km;Essence;16 990 €;Manuelle;PureTech 110 S&S BVM6 Feel Pack
Citroën C5 Aircross;2023;5 km;Essence;34 100 €;Automatique;PureTech 130 S&S EAT8 C-Series
Citroën C5 Aircross;2023;3 706 km;Essence;33 445 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;5 km;Essence;32 993 €;Automatique;PureTech 130 S&S EAT8 C-Series
Citroën C3;2021;19 457 km;Essence;13 990 €;Manuelle;PureTech 83 S&S BVM5 Feel Business
Citroën C4 X;2023;10 913 km;Essence;29 400 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;3 679 km;Essence;33 287 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 508;2023;5 km;Essence;37 977 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
DS 4;2023;6 171 km;Diesel;38 900 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C4 X;2023;8 610 km;Essence;29 400 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;5 592 km;Essence;33 224 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;6 436 km;Essence;33 150 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Citroën C4 X;2023;9 068 km;Essence;29 400 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 508;2023;5 km;Hybride rechargeable;53 350 €;Automatique;SW Hybrid 225 e-EAT8 GT
Citroën C5 Aircross;2023;7 547 km;Essence;33 192 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 508;2023;10 994 km;Essence;40 025 €;Automatique;SW PureTech 130 ch S&S EAT8 GT Pack
DS 3;2022;1 132 km;Electrique;38 550 €;Automatique;E-Tense Rivoli
DS 3;2022;1 365 km;Electrique;43 550 €;Automatique;E-Tense Opera
Peugeot 5008;2023;3 390 km;Essence;38 600 €;Automatique;PureTech 130ch S&S EAT8 GT
Citroën C5 Aircross;2023;5 039 km;Essence;33 366 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 5008;2023;10 009 km;Essence;36 100 €;Automatique;PureTech 130ch S&S EAT8 Allure Pack
DS 4;2023;16 548 km;Essence;35 950 €;Automatique;PureTech 130 EAT8 Rivoli
Citroën C5 Aircross;2023;13 690 km;Essence;27 571 €;Manuelle;PureTech 130 S&S BVM6 C-Series
Peugeot 208;2020;26 090 km;Essence;20 389 €;Automatique;PureTech 100 S&S EAT8 GT Line
Citroën C5 Aircross;2023;6 175 km;Essence;33 192 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C5 Aircross;2023;5 355 km;Essence;33 224 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 3;2023;21 924 km;Essence;30 700 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Peugeot 3008;2023;9 228 km;Essence;33 212 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
Peugeot 408;2023;3 388 km;Essence;33 250 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;3 276 km;Essence;33 287 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 408;2023;5 km;Hybride rechargeable;43 500 €;Automatique;PHEV 225 e-EAT8 Allure Pack
Citroën C5 Aircross;2023;5 189 km;Essence;33 366 €;Automatique;PureTech 130 S&S EAT8 Shine
Citroën C4;2023;10 333 km;Essence;26 858 €;Manuelle;PureTech 130 S&S BVM6 Shine
Citroën C5 Aircross;2023;6 951 km;Essence;33 547 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Diesel;39 258 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;5 138 km;Essence;33 224 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
Citroën C5 Aircross;2023;4 017 km;Essence;35 229 €;Automatique;PureTech 130 S&S EAT8 Shine Pack
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
DS 4;2023;5 km;Essence;38 144 €;Automatique;PureTech 130 EAT8 Performance Line+
Peugeot 208;2022;11 034 km;Essence;21 650 €;Manuelle;PureTech 100 S&S BVM6 GT Pack
DS 3;2023;18 030 km;Essence;30 691 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Peugeot 308;2023;5 km;Essence;30 900 €;Automatique;SW PureTech 130ch S&S EAT8 Allure Pack
DS 4;2023;7 242 km;Diesel;36 600 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 4;2023;9 337 km;Diesel;36 630 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C5 Aircross;2023;8 107 km;Essence;28 988 €;Automatique;PureTech 130 S&S EAT8 Feel Pack
Renault Megane;2018;100 211 km;Essence;14 990 €;Automatique;Megane IV Estate TCe 130 Energy EDC Intens
Citroën C5 X;2022;17 200 km;Essence;35 850 €;Automatique;PureTech 180 S&S EAT8 Shine Pack
Peugeot 3008;2023;21 572 km;Essence;29 322 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Peugeot 3008;2023;5 999 km;Essence;31 085 €;Automatique;Puretech 130ch S&S EAT8 Active Pack
DS 3;2023;3 235 km;Essence;33 250 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
Peugeot 5008;2013;127 421 km;Diesel;9 490 €;Manuelle;1.6 HDi 115ch FAP BVM6 Allure 5pl
Peugeot 3008;2023;6 799 km;Essence;33 274 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
Citroën C4 X;2023;2 229 km;Essence;27 900 €;Automatique;PureTech 130 S&S EAT8 Feel Pack
Peugeot 3008;2023;13 414 km;Diesel;34 345 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
DS 4;2023;2 286 km;Diesel;37 050 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 3008;2023;22 073 km;Essence;29 266 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Kia Sportage;2020;56 756 km;Diesel;23 990 €;Automatique;1.6 CRDi 136ch MHEV DCT7 4x2 GT Line Premium
Peugeot 3008;2023;11 647 km;Diesel;34 674 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 3008;2023;13 905 km;Diesel;34 496 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
DS 3;2023;6 968 km;Diesel;33 700 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 3008;2023;8 289 km;Essence;33 695 €;Automatique;Puretech 130ch S&S EAT8 Allure Pack
DS 4;2023;2 020 km;Essence;43 456 €;Automatique;PureTech 130 EAT8 Opera
Peugeot 5008;2023;3 981 km;Diesel;38 800 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
DS 3;2023;2 726 km;Essence;33 350 €;Automatique;Crossback PureTech 130 EAT8 Rivoli
DS 3;2022;18 486 km;Essence;30 936 €;Automatique;Crossback PureTech 155 EAT8 Performance Line+
Citroën C4 X;2023;2 686 km;Essence;29 400 €;Automatique;PureTech 130 S&S EAT8 Shine
BMW X3;2019;73 192 km;Diesel;39 900 €;Automatique;xDrive20d 190ch BVA8 M Sport
DS 9;2023;6 502 km;Hybride rechargeable;60 050 €;Automatique;9 HYBRIDE E-TENSE 250 RIVOLI +
Citroën C5 X;2023;4 306 km;Hybride rechargeable;41 931 €;Automatique;Hybride Rechargeable 225 S&S e-EAT8 Shine Pack
Peugeot 508;2023;5 km;Essence;37 977 €;Automatique;PureTech 130 ch S&S EAT8 Allure Pack
Citroën C4;2022;11 032 km;Electrique;26 990 €;Automatique;e-C4 136 ch Automatique Feel Pack
DS 3;2022;1 132 km;Electrique;38 550 €;Automatique;E-Tense Rivoli
Peugeot 508;2023;5 km;Hybride rechargeable;53 350 €;Automatique;SW Hybrid 225 e-EAT8 GT
Peugeot 508;2023;10 994 km;Essence;40 025 €;Automatique;SW PureTech 130 ch S&S EAT8 GT Pack
DS 3;2022;1 365 km;Electrique;43 550 €;Automatique;E-Tense Opera
Peugeot 2008;2018;54 416 km;Essence;14 990 €;Manuelle;1.2 PureTech 130ch S&S BVM6 Allure
Peugeot 2008;2022;10 km;Diesel;30 890 €;Automatique;BlueHDi 130 S&S EAT8 GT
Peugeot 308;2020;54 670 km;Essence;16 890 €;Manuelle;PureTech 110ch S&S BVM6 ALLURE
Ford Kuga;2021;33 943 km;Hybride rechargeable;26 990 €;Automatique;2.5 Duratec 225 ch PowerSplit PHEV e-CVT S&S ST-Li
Peugeot 208;2022;24 774 km;Diesel;17 470 €;Manuelle;BlueHDi 100 S&S BVM6 Active Pack
Citroën C3;2021;47 321 km;Essence;12 990 €;Manuelle;PureTech 83 S&S BVM5 Feel
Peugeot 308;2021;61 225 km;Essence;18 890 €;Automatique;PureTech 130ch S&S EAT8 Allure
Peugeot 3008;2015;149 065 km;Diesel;9 990 €;Manuelle;1.6 BlueHDi 120ch S&S BVM6 Style
Citroën C5 Aircross;2019;79 942 km;Essence;21 990 €;Automatique;PureTech 180 S&S EAT8 Feel
Volvo V40;2017;42 009 km;Essence;18 490 €;Automatique;T3 152 Geartronic 6 Inscription
Skoda Enyaq iV;2022;14 638 km;Electrique;32 990 €;Automatique;iV 60
Peugeot 208;2023;8 467 km;Essence;21 990 €;Automatique;PureTech 100 S&S EAT8 Allure
Citroën C3 Aircross;2021;50 km;Essence;18 790 €;Manuelle;PureTech 110 S&S BVM6 Feel Pack
Peugeot 208;2023;9 785 km;Essence;18 900 €;Manuelle;PureTech 100 S&S BVM6 Allure
Peugeot 3008;2020;26 193 km;Essence;22 490 €;Automatique;Puretech 130ch S&S EAT8 Active
Peugeot 308;2022;19 796 km;Hybride rechargeable;31 890 €;Automatique;PHEV 180 e-EAT8 Allure
Peugeot 208;2021;34 876 km;Essence;14 490 €;Manuelle;PureTech 75 S&S BVM5 Like
Peugeot 208;2020;20 326 km;Electrique;18 990 €;Automatique;Electrique 50 kWh 136ch Active Business
Citroën C3;2021;13 155 km;Essence;13 290 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 2008;2020;94 578 km;Diesel;20 490 €;Automatique;BlueHDi 130 S&S EAT8 GT Line
Citroën C5 X;2022;360 km;Essence;29 990 €;Automatique;PureTech 180ch S&S Shine EAT8
Citroën C3 Aircross;2020;65 704 km;Diesel;15 990 €;Manuelle;BlueHDi 110ch S&S Rip Curl E6.d
Citroën C3;2021;29 055 km;Essence;13 290 €;Manuelle;PureTech 83 S&S BVM5 Shine
Citroën C3;2021;73 594 km;Diesel;12 289 €;Manuelle;1.5 BlueHDi 100ch S&S Shine E6.d
Peugeot Rifter;2021;44 426 km;Diesel;31 990 €;Manuelle;1.5 BlueHDi 130ch S&S Long Allure Pack 7 places
Citroën C3;2020;43 918 km;Essence;13 490 €;Manuelle;1.2 PureTech 83ch S&S Shine 130g
Citroën Berlingo;2019;43 863 km;Electrique;14 490 €;Automatique;M Electric Club
Citroën C3;2020;45 420 km;Diesel;13 990 €;Manuelle;BlueHDi 100ch Shine Business S&S E6.d-TEMP BVM5
Peugeot 208;2023;18 km;Essence;22 790 €;Automatique;1.2 PureTech 100ch S&S Allure EAT8
Citroën C3;2021;35 400 km;Essence;13 824 €;Manuelle;1.2 PureTech 83ch S&S C-Series 123g
Peugeot 208;2020;35 819 km;Essence;14 990 €;Manuelle;1.2 PureTech 75ch S&S Active
Volkswagen T-Roc;2019;48 754 km;Essence;21 990 €;Automatique;1.5 TSI EVO 150ch Lounge DSG7 Euro6d-T
Citroën C3;2019;99 861 km;Diesel;10 609 €;Manuelle;BlueHDi 100ch Feel Business S&S E6.d-TEMP BVM5
Citroën C3;2022;60 157 km;Diesel;12 680 €;Manuelle;1.5 BlueHDi 100ch S&S Feel E6.d
Peugeot 3008;2017;115 507 km;Diesel;16 990 €;Manuelle;1.6 BlueHDi 120ch Allure S&S
